Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
3330355,SHIVANSH INTERNATIONAL SCHOOL,MS. Dipali Sharma,Senior Secondary,31/03/2023,"SHIVANSH INTERNATIONAL SCHOOL NEAR KUSHABHAU THAKRE UNIVERSITY, KATHADIH ,492013",",8878024922",shivanshinternationalschool@gmail.com,www.shivanshinternational.com
3330243,SHIVOM VIDYAPEETH,MRS. JAYA BANDELU,Senior Secondary,31/03/2022,"SANKRA, TEH.-PATAN, DISTT.-DURG, (C.G.) ,491111",",07716453154,",shivomvidyapeeth@gmail.com,http://www.shivom.org
3330258,SHRADDHA PUBLIC SCHOOL,Mr.NILAMBER SUNARI,Senior Secondary,31/03/2026,"BEHIND JANPAT OFFICE , GARIYABAND ,493889",",07706200710",ITS.COLLEGE@GMAIL.COM,
1530057,SHREE DADIJI MANDIR TRUST PRABHAVATI PUBLIC SCHOOL,SUNANDA JATI,Senior Secondary,31/03/2025,"AT PIPAL PADAR P.O. MANIGAON VIA TITLIGARH DISTT BOLANGIR ORISSA ,767033","6655 ,9437366687",sunanda.sunandas@gmail.com,
1530172,SHREE GURUKUL ENGLISH MEDIUM SCHOOL,SATYABRATA SAHOO,Secondary School,31/03/2026,"AT-KUDHATANGARA.PO-GHATGAON,DIST-KEONJHAR,ODISHA. ,758027","0673 ,3228272",tomailsatya@gmail.com,
3330193,SHREE SWAMINARAYAN GURUKUL INTERNATIONAL SCHOOL,AJIT KUMAR,Secondary School,31/03/2026,"NEAR BERLA POLICE THANA DURG, BANSA, ,491332","0788 ,2326404",raipur@gurukul.org,http://www.gurukul.org
3330372,"SHREE SWAMINARAYAN GURUKUL INTERNATIONAL SCHOOL,NTPC LARA RAIGARH",MR. NILACHANDRA SINGHA,Secondary School,31/03/2022,"NTPC LARA TOWNSHIP PO-CHHAPORA TEHSIL:-PUSSORE DIST:RAIGARH(C.G)496440 ,496440",",9109131121",ntpclara@gurukul.org,http://www.gurukul.org
3330204,SHRI GUJRATI ENGLISH MEDIUM HIGHER SECONDARY SCHOOL,V K MISHRA,Senior Secondary,31/03/2025,"SEC-4, DEVENDRA NAGAR, RAIPUR ,492004","0771 ,4056947",vishnukumarmishra1@gmail.com,http://www.shrigujratischoo.com
3330398,SHRI HARI PUBLIC SCHOOL,MRS. SANYOGITA SAXENA,Secondary School,31/03/2024,"AT OTEBAND, DURG BALOD HIGHWAY, POST DAGANIYA, DISTRICT BALOD,491221,CHHATTISGARH ,491221",",9131270925",shriharikrishna.ews@gmail.com,www.shriharipublicschool.in
2430103,SHRI KRISHNA PRANAMI VIDYA NIKETAN,SHYAM SUNDER SHARMA,Senior Secondary,31/03/2026,"HAIDERPARA,SEVOKE ROAD ,734001","0353 ,2640736",shyamslg66@gmail.com,
3330420,SHRI KRISHNA PUBLIC SCHOOL,MRS. HARDEEP KAUR,Senior Secondary,31/03/2023,"WARD NO 14, DABHARA ,496588",",9131876898",skps5676@gmail.com,http://www.skps5676.com
3330411,SHRI MAHAVIR JAIN PUBLIC SCHOOL,MRS. SANGITA SAHA,Secondary School,31/03/2024,"SHRI MAHAVIR JAIN PUBLIC SCHOOL ,491001",",07882212216",mjpspulgaon@gmail.com,www.smjps.com
3330164,SHRI RAM KRISHNA PUBLIC SCOOL KAWARDHA,M SHARDA,Senior Secondary,31/03/2022,"VILLAGE SINGANPURI POST KAWARDHA ,491995","7741 ,299110",shardapnaidu@gmail.com,
3330264,SHRI RAWATPURA SARKAR INTERNATIONAL SCHOOL,MR. PADMESH THAPLIYAL,Senior Secondary,31/03/2023,"DHANELI, DHAMTARI ROAD, NH-43, RAIPUR, CHHATTISGARH - 492015 ,492015",",7222910419",sri.dhanelischool@gmail.com,http://dhaneli.srischool.ac.in
3330235,"SHRI RAWATPURA SARKAR INTERNATIONAL SCHOOL, KUMHARI",MR. PADMESH THAPLIYAL,Senior Secondary,31/03/2023,"NEAR POWER GRID, KUMHARI, DISTT - DURG (C.G.) ,490042","0386 ,7024154995",srischool.kumhari@gmail.com,http://www.kumhari.srischool.ac.in
3330125,SHRI SAI BABA SCHOOL,NITIN KHARDENAVIS,Senior Secondary,31/03/2023,"SARGANWA PRATAPPUR ROAD AMIKAPUR CHATTISGARH ,497001","9644 ,4540555",nitin.khardenavis@gmail.com,
2430272,SHRI SANTOSHI MAA ACADEMY,MRS. SUSMITA PAL,Senior Secondary,31/03/2024,"KALAGACHIA , KHALPAR THAKURPUKUR. ,700063",",08017672075",sushmitapaul.ssma@gmail.com,http://www.ssmacademy.org/
3330212,SHRI SHANKARACHARYA PUBLIC SCHOOL,MRS. HARDEEP KAUR,Secondary School,31/03/2023,"KHARSIA RATAN MAHAKA VILLAGE, KHARSIA ,496661","7762 ,07762-273026,",hardeepaashi@gmail.com,http://www.sspskhr.in
3330046,SHRI SHANKARACHARYA VIDYALAYA,Mr Amitabh Das,Senior Secondary,31/03/2022,"LAXMI NARAYAN MANDIR COMPLEX AMDI NAGAR HUDCO SECTOR VI BHILAI CHHATTISGARH ,490006","0788 ,2241322",ssavhudco@rediffmail.com,www.ssavhudco.in
2430151,SHRI SHIKSHAYATAN SCHOOL,Sangeeta Tandon,Senior Secondary,31/03/2022,"11,LORD SINHA ROAD,KOLKATA-71 ,700071","033 ,22827752",principal@shrishikshayatanschool.com,http://www.shrishikshayatanschool.com
1530222,SHRIKRISHNA INTERNATIONAL SCHOOL,SMRUTIREKHA SARANGI,Senior Secondary,31/03/2026,"AT & P.O: MALIPADA, PLOT NO: 96, BHUBANESHWAR ,751003","0674 ,2470430",principalskis@gmail.com,
1530100,SIDDHARTHA PUBLIC SCHOOL,MR. G SRINIVASA RAO,Senior Secondary,31/03/2023,"AT/PO, KUMELSHINGHA, VIA GODBHOGHA, DISTT. BARGARH, ATTABIRA, ORRISA ,768111","6682 ,06682224921",siddharthaps2007@rediffmail.com,http://wwwsiddharthaschool.com
1530403,SIDDHI VINAYAK PUBLIC SCHOOL,Mr. Sudhansu Panda,Secondary School,31/03/2024,"AT/PO-JUJHESTHIPUR,VIA - SUNHOT,DIST-BALASORE,ODISHA,PIN-756002 ,756002",",07064489000",s.panda5@rediffmail.com,www.svpsbalasore.org.in
2430064,SILIGURI MODEL HIGH SCHOOL,DR S S AGARWAL,Senior Secondary,31/03/2022,"MANGAL VIHAR GURUNG BASTI, PO PRADHAN NAGAR, DISTT SILIGURI, WEST BENGAL ,734403","0353 ,2519387",DRSSAGSMHS@GMAIL.COM,
2430217,SISTER NIVEDITA PUBLIC SCHOOL,MR. BISWAJIT GANAI,Senior Secondary,31/03/2022,"VIVEK NAGAR (BEHIND RAILWAY DIESEL LOCO SHED), PO-JHALJHALIA, PS- ENGLISH BAZAR,MALDA,WB,INDIA. ,732102",",03512223479,",snpsmalda2017@gmail.com,
1530246,SIVANANDA CENTENARY BOYS HIGH SCHOOL,MR. PRAFULLA KUMAR MAHAPATRA,Senior Secondary,31/03/2023,"CHIDANANDA VIHAR, KHANDAGIRI ,751030",",06742470287",sivanandaboysschool@gmail.com,www.sivanandacbhschool.com
3330276,SKY INTERNATIONAL SCHOOL,MISS MITU DEY,Secondary School,31/03/2023,"BEHIND GOVERNMENT NURSERY, GANDAI ROAD ,491331",",917471120415",svchandrashekhar@gmail.com,www.sisdhamdha.com
2430179,SNOWDROPS SCHOOL,KAPILESHWAR THAKUR,Senior Secondary,31/03/2025,"KRISHNA NAGAR P.O.- MIRIK DISTT - DARJEELING WEST BENGAL PIN- 734214 ,734214","0354 ,2243321",kapileshkumar905@gmail.com,http://www.snowdropsschool.org
3380002,SOUTH EAST CENTRAL RAILWAY HIGHER SECONDARY SCHOOL NO.-,MAHESH BABU,Secondary School,31/03/2022,"BUDHWARI BAZAR, BILASPUR, CHHATTISGARH-495004 ,495004","7752 ,242506",pplhmbsp@gmail.com,
3380005,SOUTH EAST CENTRAL RAILWAY HIGHER SECONDARY SCHOOL NO.1,K K MISHRA,Senior Secondary,31/03/2022,"NEAR RAILWAY POST OFFICE, RAILWAY COLONY, BILASPUR CHHATISGARH- 495 004. ,",",",pplsecrhssembsp@gmail.com,
3380004,SOUTH EAST CENTRAL RAILWAY MIXED HIGHER SCHOOL,MANNU LAL DHRUW,Secondary School,31/03/2019,"DONGARGARH, DISTT. RAJNANDGAON, CHHATTISGARH ,495004","7823 ,233539",secrmhsdgg.hm@gmail.com,
3380003,SOUTH EAST CENTRAL RAILWAY MIXED HIGHER SEC SCHOOL,Tikaram Patel,Senior Secondary,31/03/2021,"BMY, ZONE-II, BMY CHARODA, BHILAI, DISTT. DURG, CHHATTISGARH ,490025","7826 ,255558",mhss_64bmy@rediffmail.com,
2480017,SOUTH EAST RAILWAY BOYS HIGHER SEC. SCHOOL,DIPANKAR MITRA,Secondary School,31/03/2022,"ADRA, PO ADRA DISTT. PURULIA, WEST BENGAL ,732121","3251 ,245900",dipankarmitra61@gmail.com,
2480016,SOUTH EAST RAILWAY GIRLS HIGHER SEC. SCHOOL,MR. A.K. TIWATI,Secondary School,31/03/2022,"ADRA, NTH SETTLEMENT, NEAR SERSA STADIUM, PO ADRA, DISTT. PURULIA, WEST BENGAL ,723121","03251 ,245734",serghssadra@gmail.com,
1530064,SOUTH EASTEN RAILWAY WOMEN'S ORGANISATION ENGLISH MEDIUM SCHOOL,M PRADHAN,Secondary School,31/03/2008,"JATNI KHURDA ROAD ORISSA ,752050",",",ed-irel@x400.nicgw.nic.in,
1580005,SOUTH EASTERN RAILWAY MIIXED HIGH SCHOOL,KHOBHARU RAM,Secondary School,31/03/2021,"PO/PS, JHARSUGUDA, ISSA ,768201","6645 ,272201",sermhsjsg@gmail.com,
2480014,SOUTH EASTERN RAILWAY MIXED HIGH SCHOOL,SUBODH CHANDRA RANA,Secondary School,31/03/2016,"AT NEW SETTLEMENT KHARAGPUR, DISTT. MIDNAPUR ,768028","0322 ,2242666",sermhsnskgp@gmail.com,
2430288,SOUTH MELIOR SCHOOL,MISS KEYA ROY,Secondary School,31/03/2024,"GHORAMARA (EAST), PRAVASHNAGAR ,712223",",03326720355",southmelior@gmail.com,SOUTHMELIORSCHOOL.IN
2430109,SOUTH POINT HIGH SCHOOL,Rupa Sanyal Bhattacharjee,Senior Secondary,31/03/2024,"82/7A BALLYGUNGE PLACE ,700019","033 ,24405115",rsbhattacharjee@southpoint.org.in,
2430279,SOUTH POINT INSTITUTE,MRS. SHARMISTHA CHATTORAJ,Secondary School,31/03/2023,"UDAYNARAYANPUR, JANGAL PARA, P.O. SINGTI SHIBPUR, ULUBERIA DIST- HOWRAH PIN - 711226 ,711226",",03214257240",spihowrah10@gmail.com,http://www.southpointinstitutehowrah.com
2430159,SPARK SCHOOL,MRS.RUMA MUKHERJEE,Senior Secondary,31/03/2026,"VILL+PO-MAHANAD, P.S-POLBA, HOOGHLY ,712149","033 ,9123643133,",profamitkbose@gmail.com,http://www.sparkgroup.in
2430250,SPRING DALES ACADEMY,MRS.SWASTIKA KHARKA,Secondary School,31/03/2026,"SPRING DALES ACADEMY, PAREN, GAIRIGAON, P.O. & P.S. JALDHAKA ,734503",",03552265205",springdalesacademy1998@gmail.com,
3330390,SREE NARAYANA GURU VIDYA BHAVAN ENGLISH MEDIUM  HIGHER SECONDARY SCHOOL,MR. VISHAL WADHAWAN,Senior Secondary,31/03/2022,"STREET 29 SECTOR 4 BHILAI ,490001",",2226878",sngvbbhilai@gmail.com,www.sngvbbhilai.in
1530137,SRI AUROBINDO INTEGRAL EDUCATION & RESEARCH CENTRE,SAHADEV SAHU,Secondary School,31/03/2023,"AT - BIRMITRAPUR ,770033","0661 ,2610476",sahadevsaierc@gmail.com,
1530071,SRI AUROBINDO INTEGRAL EDUCATION AND RESEARCH CENTRE,DINABANDHU SENAPATI,Senior Secondary,31/03/2025,"AT/LIPLOI O RAJGANGPUR SUNDARGARH ORISSA ,770017","6624 ,220042",dinabandhusenapati@gmail.com,http://www.assisi.ac.in
2430295,SRI CHAITANYA TECHNO SCHOOL,MRS. MOHUA BASU DAS,Secondary School,31/03/2024,"06-360, STREET NO-360,RAJARHAT, NEWTOWN ,700156",",03325535566",kolkata.scts2@gmail.com,WWW.SRICHAITANYASCHOOL.NET
2430287,SRI CHAITANYA TECHNO SCHOOL,MR. AHANJIT CHANDRA ROUTH,Secondary School,31/03/2024,"2A, NANDA MULLICK LANE, BURRA BAZAR, KOLKATA, 700006 ,700006",",03325535566",kolkata.scts1@gmail.com,WWW.SRICHAITANYASCHOOL.NET
3330016,SRI SANKARA VIDYALAYA,V  S  KALPANA,Senior Secondary,31/03/2023,"STREET 2 SECTOR X BHILAI DURG CHHATTISGARH ,490006","0788 ,2261619",principal@ssvbhilai.edu.in,www.srisankaravidyalayabhilai.com
1530192,"SRI SATHYA SAI JNANA VIKASH SCHOOL, PANKAPAL",Umakanta Das,Secondary School,31/03/2022,"AT/PO - PANKAPAL, VIA - RAHAMA, DIST - JAGATSINGHPUR, PIN - 754140 ,754140","6722 ,232013",ukdas66@gmail.com,
1530045,SRI SATHYA SAI KIDDIES ABODE,BHUBANESWARI ACHARYA,Secondary School,31/03/2024,"CONTRACTORS COLONY P.O.BURLA DISTT.SAMBALPUR ORISSA ,768017","0663 ,2430711",srisathyasaiKA@rediffmail.com,
1530034,SRI SATHYA SAI VIDYA VIHAR ENGLISH MEDIUM SCHOOL,Dr. N. Srinavash,Senior Secondary,31/03/2024,"BAGHARA ROAD WARD NO.3 AT/PO BARIPADA DISTT. MAYURBHANJ ORISSA ,757001","6792 ,254148",sahoopikun@gmail.com,
1530028,SRI SATYA SAI SCHOOL,Mr.JANARDAN MISHRA,Secondary School,31/03/2023,"KALA VIKASH KENDRA ROAD CUTTACK ORISSA ,753001","0671 ,2301365",sathyasaischoolctc@gmail.com,http://www.bharanividhyalaya.org
1530085,SRI SATYA SAI VIDYA MANDIR,BIJAYALAXMI SAMANTARA,Secondary School,31/03/2022,"BHAWANINATNA DISTT KALAHANDI ORISSA ,766001","6670 ,230137",bijayalaxmisamantara@gmail.com,
2430273,"SRI SRI ACADEMY, SILIGURI",MISS CHANDRAMA PRADHAN,Secondary School,31/03/2023,"SRI SRI ACADEMY, DHUKURIA, P.O. NEW CHUMTA, DAGAPUR, SILIGURI - 734009 ,734009",",9800078683",info@srisriacademy.in,www.srisriacademy.in
2430228,SRIHARI GLOBAL SCHOOL,MR. RAJIB SAMADDAR,Senior Secondary,31/03/2023,"SHRISTINAGAR, ASANSOL - 713305 ,713305",",03412251818",principalsrihariglobal@gmail.com,www.srihariglobal.com
3330058,ST FRANCIS HR SEC SCHOOL,MISS ROSILIN AUGUSTINE,Senior Secondary,31/03/2024,"AMERI ROAD BILASPUR CHHATTISGARH ,495001","0775 ,07752271236",stfrahrsecschool@gmail.com,http://www.stfrancisbilaspur.in
1530190,"ST JOSEPHS SCHOOL,PALLAHARA",VIJAYA MARY POTHULA,Secondary School,31/03/2022,"ST JOSEPHS SCHOOL,PALLAHARA ,759119","6765 ,279193",vijayassja@gmail.com,http://www.stjosephspallahara.org
3330203,ST MARYS ENGLISH MEDIUM SCHOOL,BEENA,Senior Secondary,31/03/2026,"RUDRI ROAD DHAMTARI ,493773","7722 ,235626",STMARYSCHOOLDTI@GMAIL.COM,
3330103,ST VINCENT PALLOTTI SCHOOL,FR OSCAR TOPPO,Senior Secondary,31/03/2024,"MANGLA ROAD, P.B. NO. 18, BILASPUR, CHHATTISGARH ,495001","7752 ,405706",oscar.toppo6@gmail.com,
3330048,ST XAVIER PUBLIC SCHOOL,Mrityunjai Kumar,Senior Secondary,31/03/2025,"WARD NO-26 RAMPUR, BEHIND LIC OFFICE ITI KORBA CHHATTISGARH ,495111","7759 ,223300",St.xavierspschoolkorba@yahoo.com,http://www.genesis.com
1530114,ST XAVIER'S HIGH SCHOOL,PRADEEP KUMAR TRIPATHY,Senior Secondary,31/03/2024,"LAXMINAGAR,P/O F.C.PROJECT JAJPUR ROAD DIST JAJPUR-755020, ORISSA ,755020","6726 ,222722",pradeep.tripathy66@gmail.com,
1530095,ST XAVIER'S HIGH SCHOOL,Tanushree Datta,Secondary School,17/03/2019,"PO CHARAMPA BHADRAK ORISSA ,756101","6784 ,230653",tanushrees.datta@gmail.com,
1530073,ST XAVIER'S HIGH SCHOOL,Udaya Shankar Panda,Senior Secondary,31/03/2023,"VILLAGE AMBAPUR OPP CENTRAL SCHOOL PO BERHAMPUR DISTT GANJAM ORISSA ,760010","0680 ,2404303",st.xavierberhampur@hotmail.com,
2430130,ST XAVIERS HIGH SCHOOL,Bharati Nayak,Senior Secondary,31/03/2023,"DAMODARPUR NEAR (BANKURA ENGINEERING COLLEGE), PO - BHAGABANDH, DISTT BANKURA, WEST BENGAL , PIN 722 146 ,722146","3242 ,201082",st.xaviersbankura@gmail.com,http://www.stxaviershighschool.org.in
3330407,ST. ANDREWS SCHOOL,DR. ANU DANIELL,Secondary School,31/03/2024,"VILLAGE DHAMNI POST CHAKARBHATA DISTT BILASPUR CHHATTISGARH ,495220",",7694868647",standrewsschool2008@gmail.com,http://www.standrewsbilaspur.in
1530144,ST. ARNOLD'S SCHOOL,Francis jos,Senior Secondary,31/03/2023,"IDC BYPASS ROAD VIA - ROURKELA - 4 ,769004","0661 ,2660365",francissvd@gmail.com,
1530223,ST. ARNOLDS CONVENT SCHOOL,Anima Kujur,Secondary School,31/03/2024,"ST.ARNOLDS CONVENT SCHOOL, COX COLONY, JHARSUGUDA, ODISHA. ,768203","6645 ,272490",liseenak@yahoo.com,
2430173,ST. FRANCIS ACADEMY,EMMANUEL,Secondary School,31/03/2023,"VILL. AND P.O. -MADARIHAT DISTT JALPAIGURI PIN- 735220 ,735220","3563 ,262591",thachilo@yahoo.in,http://www.stfrancismadarihat.org
3330387,ST. FRANCIS ENGLISH MEDIUM SCHOOL,MISS NIMMY FRANCIS,Secondary School,31/03/2023,"NAKTIKHAR, PO GODHI ,495677",",07759217385",korbastfrancis2019@gmail.com,http://stfrancisenglishschool.in
3330163,ST. FRANCIS SCHOOL,JACINTHA ROSELINE,Senior Secondary,31/03/2025,"RAJASEWAIYA KHURD, PITHORA P.O. 493551 MAHASAMUND DT. C.G. ,493551","7707 ,271698",jacintha77jj@gmail.com,
3330381,ST. JEROME MIANI SCHOOL,MR. TULA RAM MIREE,Secondary School,31/03/2023,"JAKELA -VILLAGE, AURDA - P.O., PUSSORE - BLOCK,RAIGARH - DISTRICT, PIN NO. 496100 ,496100",",9993357003",stjeromemianischool8@gmail.com,
3330105,ST. JOHN'S ENGLISH MEDIUM SCHOOL KHARSIA,NIRMAL  TOPPO,Senior Secondary,31/03/2024,"KHARSIA, P.O. ANJOREPALI, RAIGARH, CHHATTISGARH ,496661","7762 ,272640",frnirmal_t@yahoo.com,
1530294,ST. JOHNS SCHOOL,MISS CHERUPUSHPAM K.A.,Secondary School,31/03/2023,"TALCHER ,759107",",06760241080",sjstalcher@gmail.com,www.stjohnschool.org.in
3330122,ST. JOSEPH'S ENGLISH MEDIUM SCHOOL,MARY JOHNS VIMALA,Secondary School,31/03/2023,"RAMPUR, BAIKUNTHPUR POST ,497335","7836 ,233458",srvimalasjl@gmail.com,
3330085,ST. JOSEPH'S SENIOR SECONDARY SCHOOL,Fr John Xavier,Senior Secondary,31/03/2026,"JOSEPH'S TOWN, AMLIDHIHI, RAVIGRAM P.O., DISTT RAIPUR, CHHATTISGARH ,492006","0771 ,4072009",xdrjohn@gmail.com,
2430142,ST. JOSEPHS CONVENT HIGH SCHOOL,SR LEENA MIRANDA BS,Senior Secondary,31/03/2023,"SUNSET AVANUE, P.O. - CHITTARANJAN, ,713331","0341 ,2535578",sjccrjcbse@gmail.com,http://www.stjosephcrj.org
1530262,ST. LUKES SCHOOL,MR. ALBINUS BARWA,Secondary School,31/03/2026,"OPP. RAM VIHAR, BURLA P.O. JAGRUTI VIHAR ,768020",",06632113401",stlukesburla@rediffmail.com,
2430293,ST. MARYS ARCADIAN SCHOOL,MR. DEBAYAN DUTTA,Secondary School,31/03/2023,"RANAGHAT, AISHTALA, NADIA ,741201",",8145001188",spal1967@gmail.com,www.stmarysranaghat.org
1530216,ST. MARYS COVENT SCHOOL,Biju Cyriac,Secondary School,31/03/2023,"RAGHUNATHPUR WARD NO 22, KAINFULIA, BARIPADA, MAYURBHANJ ORISSA P.O. - KAINFULIA DT. - MAYURBHANJ ,757107","0679 ,2255290",bijuazhakulathil@gmail.com,
2430247,ST. MARYS SCHOOL,MR. DEOBRATA GHIMIRAY,Secondary School,31/03/2026,"17TH MILE PAIYONG P.O.ALGARAH KALIMPONG ,734314",",035522430247",stmarysedu.17@gmail.com,www.stmarysschoolalgarah.com
1530170,ST. MARYS SCHOOL,KRUTIBAS DAS,Secondary School,31/03/2026,"AT. DIBYASINGHPUR PO. UDALA, DIST. MAYURBHANJ ,757041","6795 ,233011",krutibasdas2012@gmail.com,
3330104,ST. MICHAEL'S ENGLISH MEDIUM SCHOOL,SUSHIL EKKA,Senior Secondary,31/03/2024,"RAMBHATA, RAIGARH P.O., DISTT RAIGARH CHHATTISGARH-496001 ,496001","7762 ,232151",sushilrdekka@gmail.com,http://www.stmichsch.com
2430233,ST. MONTFORTS SENIOR SECONDARY SCHOOL,MR.JAMES T. K.,Secondary School,31/03/2026,"BALARAMPUR, P O MADARAT, P S BARUIPUR ,743610",",09432357378",montfortkol@gmail.com,http://www.montfortkolkata.in
2430232,ST. NICHOLAS PUBLIC SCHOOL,Anupam nayek,Secondary School,31/03/2026,"AT- GARHBETA,NEAR GARHBETA COLLAGE, P.O.- GARHBETA ,721127",",8250413596",stnicholasgarhbeta@gmail.com,http://www.stnicholas.co.in
3330178,ST. PATRICKS ACADEMY,MR.SOLOMON A,Senior Secondary,31/03/2026,"ST.PATRICKS ACADEMY,VILL:-CHOUGHADA, MANENDRAGARH, DIST: KORIYA (C.G) 497442 ,497442","7771 ,07771-203300,",spamdgr2014@gmail.com,http://www.stpatricksacademy.com
3330230,ST. PETERS CONVENT ENGLISH MEDIUM SCHOOL,MISS HILLARIA,Senior Secondary,31/03/2024,"RAJNANDGAON,KHAIRGARH ROAD ,491445","7823 ,07823232280",dggstpeters@gmail.com,http://www.stpetersdgg.in
2430251,ST. STEPHENS INTERNATIONAL SCHOOL,MR. SHAKILUJJAMAN CHOUDHURY,Secondary School,31/03/2026,"NUTANGRAM-TAALGAACHHI, P.O.- TAALGACHHI, P.S.& DIST: MURSHIDABAD, WEST BENGAL, PIN- 742149. ,742149",",9732530756",stephensinternational11@gmail.com,
1530118,ST. THOMAS CONVENT SCHOOL,ALEYAMMA KURIAN,Secondary School,31/03/2022,"P.O. HARIPUR DT. BALASORE ,756003","0678 ,260093",pavadbs@rediffmail.com,
3330042,ST. THOMAS ENGLISH SCHOOL,KALPANA PAIGWAR,Senior Secondary,31/03/2023,"RISALI SECTOR RUABANDHA BHILAI NAGAR DURG CHHATTISGARH ,496006","0788 ,2274226",paigwarkalpana@gmail.com,
3330093,ST. THOMAS PUBLIC SCHOOL,DR. ANSA C. PRASAD,Senior Secondary,31/03/2024,"PRAGATI NAGAR, SECL DIPKA, KORBA,CHATTISGRAH ,495452","7815 ,239054,",stthomaskorba@gmail.com,http://www.stthomaskorba.org
3330094,ST. VINCENT PALLOTTI INTERNATIONAL RESIDENTIAL SCHOOL,SEBENIUS KUJUR,Senior Secondary,31/03/2023,"BADIATOLA ,491445","7823 ,233747",kujursebenius@yahoo.com,http://www.pallottischool.com
3330106,ST. VINCENT PALLOTTI SCHOOL,AJAY KUJUR,Senior Secondary,31/03/2022,"PODIBAHAR,RAVISHANKAR SHUKLA NAGAR, KORBA, CHHATTISGARH ,495677","7759 ,645445",ajaypkujur@gmail.com,
1530138,ST. XAVIER INTERNATIONAL SCHOOL,NIVEDITA PATNAIK,Senior Secondary,31/03/2025,"NANDANKANAN MAIN ROAD PATIA, CHANDRASEKHARPUR BHUBANESWAR, DISTT KHURDA, ORISSA ,751031","0674 ,2572944",niveditapatnaik.np@gmail.com,http://www.stxavier.org.in
1530211,ST. XAVIER INTERNATIONAL SCHOOL,Mrs.Jayashree Mohapatra,Secondary School,31/03/2023,"RAGHUNATHPUR, NR. NANDANKANAN, BHUBANESWAR ,754132",",0674-6999084",xavierinternationalschool@gmail.com,http://www.stxavierinternationalschool.com
1530141,ST. XAVIER'S HIGH SCHOOL,Vincent Edassery,Secondary School,31/03/2024,"MAHIMA NAGAR, NAYA BAZAR ,753004","0671 ,2446951",vincentedassery@yahoo.co.in,http://www.stxavierschools.org
1530123,"ST. XAVIER'S HIGH SCHOOL, JAGATSINGHPUR",SAROJ KUMAR PADHY,Secondary School,31/03/2022,"AT-/PO/DIST-JAGATSINGHPUR ,754103","6724 ,223075",sarojkumar_padhy@rediffmail.com,
3330044,ST. XAVIERS HIGH SCHOOL,MR. ACHYUTANANDA SAMANTARAY,Senior Secondary,31/03/2024,"INFRONT OF CRPF GROUP CENTRE, KOTA ROAD, SAKRI, GANIYARI ,495004","7752 ,9755295888",adirectorxavierschainofschool@gmail.com,http://www.stxaviersbharni.in
3330182,ST. XAVIERS HIGH SCHOOL,SUBHENDU MONDAL,Senior Secondary,31/03/2023,"SAI MANGALAM, PANDERIYA ROAD, MUNGELI BILASPUR CHATTISGARH ,495334","8349 ,286751",mondalsubhendu@ymail.com,
1530158,ST. XAVIERS HIGH SCHOOL,DEBI PRASANNA MOHANTY,Senior Secondary,31/03/2023,"RAMABALLAV ROAD, V. I. P. ROAD, PURI , 752 001 ,752001","6752 ,255416",moh.dpm@gmail.com,
1530055,ST. XAVIERS HIGH SCHOOL,JALADHAR MOHAPATRA,Senior Secondary,31/03/2026,"231 KEDAR GOURI CHHAK BHUBANESHWAR ORISSA ,751002","0674 ,2433986",jaladharmohapatra06@gmail.com,
1530086,ST. XAVIERS HIGH SCHOOL,RANJITA MALL,Senior Secondary,31/03/2026,"195 KHANDAGIRI OPPOSITE KHANDAGIRI POLICE STATION BHUBANESHWAR, DISTT KHURDA ORISSA ,751030","0674 ,2384512",mallranjita@gmail.com,
1530212,ST. XAVIERS HIGH SCHOOL,MR. JYOTI PRAKASH PATRA,Senior Secondary,31/03/2026,"GANDHI STHAL , PATAPOLO, CHANDIPUR ROAD ,756025","6782 ,06782270035",sxhs_balasore@stxavierschools.org,www.stxaviersbalasore.com
2430260,ST. XAVIERS HIGH SCHOOL,.,Secondary School,31/03/2022,"PALASHDIHA, CITY CENTRE, PHASE-II, DURGAPUR-713208 DURGAPUR WEST BENGAL ,DURGAPUR , 713208 ,",",",cbseprincipal80@gmail.com,
1530279,ST. XAVIERS HIGH SCHOOL,MR. PRASANTA KUMAR DASH,Senior Secondary,31/03/2022,"GALLERY NO- 2, CLUB HOUSE GATE BARABATI STADIUM CANTONMENT ROAD ,753001",",0671-2302215",sxhs_ctc@yahoo.com,http://www.stxavierschools.org
1530207,ST. XAVIERS HIGH SCHOOL,Pratap Chandra Panigrahi,Secondary School,31/03/2018,"JALARAM COMPLEX, JAWAHAR CHOWK, GANDHI MANDIR ROAD, DHENKANAL ,759001","6762 ,224768",principal.xavierdkl@gmail.com,http://www.stxaviersdhenkanal.org/
1530267,ST. XAVIERS HIGH SCHOOL,Mr.Prafulla Kumar Mohapatra,Secondary School,31/03/2026,"ULLAS KHADPUR, SORO ,756045",",7752025090",sxhs_soro@stxavierschools.org,
1530157,"ST. XAVIERS HIGH SCHOOL,",DIBYA KISHOR PRADHAN,Senior Secondary,31/03/2025,"AT-NAIGAON, P.O- DIMBO DIST-KEONJHAR ,758014","6766 ,253939",pradhan_1951@rediffmail.com,
1530215,"ST. XAVIERS HIGH SCHOOL,",HARA PRASAD NAYAK,Secondary School,31/03/2023,"KANTABANJI BOLANGIR ODISHA ,767039","6657 ,220782",,
